0.01 0.0099 0
0.0387241 0.0372368 0.098214
0.0646865 0.0605945 0.176039
0.0896422 0.081891 0.23665
0.113815 0.101481 0.282782
0.137471 0.1197 0.316787
0.160823 0.136793 0.340686
0.184026 0.152932 0.356211
0.207189 0.168232 0.364843
0.230393 0.182776 0.367845
0.253699 0.196622 0.366292
0.277153 0.209814 0.361099
0.300794 0.222385 0.353038
0.324655 0.234361 0.34276
0.348766 0.245763 0.330811
0.373156 0.256608 0.317651
0.397853 0.266911 0.303658
0.422887 0.276686 0.289148
0.448287 0.285943 0.274378
0.474084 0.294691 0.259559
0.500312 0.302937 0.244861
0.527005 0.310689 0.230417
0.554202 0.31795 0.216333
0.581942 0.324725 0.202691
0.610267 0.331014 0.18955
0.639224 0.336818 0.176954
0.668863 0.342136 0.16493
0.699235 0.346965 0.153495
0.730397 0.351301 0.142658
0.76241 0.355139 0.132416
0.795341 0.358469 0.122764
0.82926 0.361284 0.113689
0.864244 0.363573 0.105175
0.900378 0.365324 0.0972035
0.937752 0.366522 0.0897538
0.976468 0.367151 0.0828034
1.01664 0.367195 0.0763288
1.05838 0.366633 0.0703063
1.10184 0.365445 0.0647116
1.14716 0.363606 0.0595208
1.19452 0.361092 0.0547105
1.24412 0.357875 0.0502574
1.29618 0.353922 0.0461394
1.35098 0.349201 0.0423348
1.4088 0.343672 0.0388229
1.47002 0.337295 0.0355839
1.53506 0.330022 0.032599
1.60443 0.321798 0.0298505
1.67878 0.312563 0.0273212
1.75887 0.302246 0.0249955
1.8457 0.290764 0.0228582
1.9405 0.278021 0.0208953
2.04492 0.263901 0.0190936
2.16108 0.24827 0.0174408
2.29183 0.230982 0.0159254
2.4408 0.211906 0.0145367
2.61214 0.191025 0.0132647
2.80883 0.16869 0.0121001
3.02919 0.145915 0.0110344
3.26604 0.124134 0.0100595
3.51157 0.104412 0.00916819
3.76145 0.0871231 0.00835349
4.01509 0.0721739 0.00760915
4.27429 0.0592946 0.00692933
4.5422 0.0481974 0.00630865
4.82281 0.0386345 0.00574217
5.12085 0.0304087 0.00522532
5.44202 0.0233645 0.00475389
5.79342 0.017376 0.00432404
6.18426 0.0123308 0.0039322
6.62707 0.0081104 0.00357512
7.13961 0.00455399 0.00324981
7.7482 0.00137411 0.0029535
8 0.000137729 0.0026837
