-5.000000e+00 -4.275508e+13 nan
-4.500000e+00 -6.001960e-02 -6.001960e-02
-4.000000e+00 2.672193e+14 nan
-3.500000e+00 2.700882e-01 2.700882e-01
-3.000000e+00 -1.425169e+15 nan
-2.500000e+00 -9.453087e-01 -9.453087e-01
-2.000000e+00 6.413263e+15 nan
-1.500000e+00 2.363272e+00 2.363272e+00
-1.000000e+00 -2.565305e+16 nan
-5.000000e-01 -3.544908e+00 -3.544908e+00
0.000000e+00 inf inf
5.000000e-01 1.772454e+00 1.772454e+00
1.000000e+00 1.000000e+00 1.000000e+00
1.500000e+00 8.862269e-01 8.862269e-01
2.000000e+00 1.000000e+00 1.000000e+00
2.500000e+00 1.329340e+00 1.329340e+00
3.000000e+00 2.000000e+00 2.000000e+00
3.500000e+00 3.323351e+00 3.323351e+00
4.000000e+00 6.000000e+00 6.000000e+00
4.500000e+00 1.163173e+01 1.163173e+01
5.000000e+00 2.400000e+01 2.400000e+01


-5.000000e+00 -4.275508e+13 nan
-4.990000e+00 -8.478047e-01 -8.478047e-01
-4.980000e+00 -4.313978e-01 -4.313978e-01
-4.970000e+00 -2.927749e-01 -2.927749e-01
-4.960000e+00 -2.236030e-01 -2.236030e-01
-4.950000e+00 -1.822155e-01 -1.822155e-01
-4.940000e+00 -1.547239e-01 -1.547239e-01
-4.930000e+00 -1.351762e-01 -1.351762e-01
-4.920000e+00 -1.205963e-01 -1.205963e-01
-4.910000e+00 -1.093311e-01 -1.093311e-01
-4.900000e+00 -1.003889e-01 -1.003889e-01
-4.890000e+00 -9.313877e-02 -9.313877e-02
-4.880000e+00 -8.716008e-02 -8.716008e-02
-4.870000e+00 -8.216184e-02 -8.216184e-02
-4.860000e+00 -7.793631e-02 -7.793631e-02
-4.850000e+00 -7.433125e-02 -7.433125e-02
-4.840000e+00 -7.123263e-02 -7.123263e-02
-4.830000e+00 -6.855333e-02 -6.855333e-02
-4.820000e+00 -6.622573e-02 -6.622573e-02
-4.810000e+00 -6.419657e-02 -6.419657e-02
-4.800000e+00 -6.242336e-02 -6.242336e-02
-4.790000e+00 -6.087182e-02 -6.087182e-02
-4.780000e+00 -5.951403e-02 -5.951403e-02
-4.770000e+00 -5.832707e-02 -5.832707e-02
-4.760000e+00 -5.729195e-02 -5.729195e-02
-4.750000e+00 -5.639287e-02 -5.639287e-02
-4.740000e+00 -5.561659e-02 -5.561659e-02
-4.730000e+00 -5.495198e-02 -5.495198e-02
-4.720000e+00 -5.438965e-02 -5.438965e-02
-4.710000e+00 -5.392166e-02 -5.392166e-02
-4.700000e+00 -5.354128e-02 -5.354128e-02
-4.690000e+00 -5.324282e-02 -5.324282e-02
-4.680000e+00 -5.302149e-02 -5.302149e-02
-4.670000e+00 -5.287323e-02 -5.287323e-02
-4.660000e+00 -5.279468e-02 -5.279468e-02
-4.650000e+00 -5.278305e-02 -5.278305e-02
-4.640000e+00 -5.283606e-02 -5.283606e-02
-4.630000e+00 -5.295191e-02 -5.295191e-02
-4.620000e+00 -5.312922e-02 -5.312922e-02
-4.610000e+00 -5.336699e-02 -5.336699e-02
-4.600000e+00 -5.366460e-02 -5.366460e-02
-4.590000e+00 -5.402173e-02 -5.402173e-02
-4.580000e+00 -5.443842e-02 -5.443842e-02
-4.570000e+00 -5.491500e-02 -5.491500e-02
-4.560000e+00 -5.545211e-02 -5.545211e-02
-4.550000e+00 -5.605068e-02 -5.605068e-02
-4.540000e+00 -5.671195e-02 -5.671195e-02
-4.530000e+00 -5.743746e-02 -5.743746e-02
-4.520000e+00 -5.822907e-02 -5.822907e-02
-4.510000e+00 -5.908895e-02 -5.908895e-02
-4.500000e+00 -6.001960e-02 -6.001960e-02
-4.490000e+00 -6.102391e-02 -6.102391e-02
-4.480000e+00 -6.210512e-02 -6.210512e-02
-4.470000e+00 -6.326688e-02 -6.326688e-02
-4.460000e+00 -6.451331e-02 -6.451331e-02
-4.450000e+00 -6.584898e-02 -6.584898e-02
-4.440000e+00 -6.727899e-02 -6.727899e-02
-4.430000e+00 -6.880903e-02 -6.880903e-02
-4.420000e+00 -7.044542e-02 -7.044542e-02
-4.410000e+00 -7.219520e-02 -7.219520e-02
-4.400000e+00 -7.406617e-02 -7.406617e-02
-4.390000e+00 -7.606707e-02 -7.606707e-02
-4.380000e+00 -7.820758e-02 -7.820758e-02
-4.370000e+00 -8.049857e-02 -8.049857e-02
-4.360000e+00 -8.295214e-02 -8.295214e-02
-4.350000e+00 -8.558187e-02 -8.558187e-02
-4.340000e+00 -8.840303e-02 -8.840303e-02
-4.330000e+00 -9.143277e-02 -9.143277e-02
-4.320000e+00 -9.469051e-02 -9.469051e-02
-4.310000e+00 -9.819819e-02 -9.819819e-02
