0.165829 0.951661 0.629031 -25.8893 0.130285 0.95871
0.175879 0.956677 0.369211 -25.8007 0.139877 0.962498
0.18593 0.959087 0.110711 -25.6268 0.149506 0.963631
0.19598 0.958909 -0.145625 -25.3704 0.159146 0.962126
0.20603 0.95617 -0.398979 -25.034 0.168772 0.958004
0.21608 0.950902 -0.648564 -24.6208 0.178357 0.951299
0.226131 0.943148 -0.893622 -24.1338 0.187877 0.942052
0.236181 0.932958 -1.13343 -23.5765 0.197307 0.930313
0.246231 0.920386 -1.3673 -22.9521 0.206622 0.916139
0.256281 0.905496 -1.59457 -22.2642 0.215799 0.899596
0.266332 0.888358 -1.81462 -21.5163 0.224816 0.88076
0.276382 0.869048 -2.02687 -20.712 0.233649 0.859711
0.286432 0.847645 -2.23076 -19.8549 0.242277 0.836537
0.296482 0.824238 -2.42579 -18.9483 0.25068 0.811333
0.306533 0.798917 -2.61148 -17.996 0.258838 0.7842
0.316583 0.771779 -2.78738 -17.0013 0.266733 0.755244
0.326633 0.742923 -2.95308 -15.9676 0.274346 0.724579
0.336683 0.712456 -3.10822 -14.8984 0.28166 0.69232
0.346734 0.680483 -3.25244 -13.7969 0.288661 0.658589
0.356784 0.647117 -3.38545 -12.6663 0.295334 0.623509
0.366834 0.612473 -3.50695 -11.51 0.301664 0.587209
0.376884 0.576665 -3.61673 -10.331 0.307641 0.54982
0.386935 0.539815 -3.71455 -9.13261 0.313252 0.511474
0.396985 0.502042 -3.80024 -7.91788 0.318488 0.472306
0.407035 0.463469 -3.87366 -6.68998 0.323341 0.43245
0.417085 0.424221 -3.93468 -5.4521 0.327802 0.392043
0.427136 0.384422 -3.98322 -4.20744 0.331866 0.351221
0.437186 0.344198 -4.01924 -2.95926 0.335528 0.310119
0.447236 0.303675 -4.04271 -1.71087 0.338783 0.268871
0.457286 0.262979 -4.05364 -0.465691 0.341631 0.227609
0.467337 0.222237 -4.05209 0.772807 0.344069 0.186466
0.477387 0.181572 -4.03814 2.00104 0.346098 0.145568
0.487437 0.141109 -4.01191 3.21533 0.34772 0.105042
0.497487 0.100971 -3.97357 4.41189 0.348936 0.0650077
0.507538 0.0612783 -3.92331 5.58683 0.349751 0.0255847
0.517588 0.0221497 -3.86136 6.73618 0.350169 -0.0131138
0.527638 -0.0162988 -3.788 7.85588 0.350198 -0.0509786
0.537688 -0.053954 -3.70356 8.94179 0.349844 -0.0879055
0.547739 -0.0907063 -3.6084 9.98974 0.349117 -0.123796
0.557789 -0.12645 -3.50291 10.9955 0.348025 -0.158555
0.567839 -0.161083 -3.38754 11.9549 0.346579 -0.192097
0.577889 -0.19451 -3.26278 12.8637 0.344791 -0.224339
0.58794 -0.226637 -3.12915 13.7178 0.342673 -0.255207
0.59799 -0.257379 -2.98724 14.5133 0.34024 -0.28463
0.60804 -0.286656 -2.83764 15.2462 0.337505 -0.312547
0.61809 -0.314394 -2.681 15.9129 0.334483 -0.338902
