100 -0.25 2 0.000572693
100.352 -0.3 2 0.000591137
100.704 -0.15 1.9 0.000610487
101.055 -1.71 1.9 0.000630801
101.407 0.81 1.9 0.000652147
101.759 0.65 1.9 0.000674593
102.111 -0.91 1.9 0.000698219
102.462 0.91 1.9 0.000723107
102.814 0.96 1.6 0.000749349
103.166 -2.52 1.6 0.000777045
103.518 -1.01 1.6 0.000806305
103.869 2.01 1.6 0.000837248
104.221 4.83 1.6 0.000870005
104.573 4.58 1.6 0.000904723
104.925 1.26 1.3 0.000941559
105.276 1.01 1.3 0.00098069
105.628 -1.26 1.3 0.00102231
105.98 0.45 1.3 0.00106663
106.332 0.15 1.3 0.0011139
106.683 -0.91 1.3 0.00116438
107.035 -0.81 1.1 0.00121837
107.387 -1.41 1.1 0.0012762
107.739 1.36 1.1 0.00133824
108.09 0.5 1.1 0.00140491
108.442 -0.45 1.1 0.00147668
108.794 1.61 1.1 0.0015541
109.146 -2.21 1.1 0.00163776
109.497 -1.86 0.9 0.00172834
109.849 1.76 0.9 0.00182665
110.201 -0.5 0.9 0.00193358
110.553 0 0 0.00205017
110.905 0 0 0.00217761
111.256 0 0 0.00231729
111.608 1.3488e-321 4.05578e-320 0.00247083
111.96 2 3.00665e-67 0.00264013
112.312 2 2.31901e-52 0.0028274
112.663 1.9 3.24251e-86 0.00303527
113.015 1.9 2.00335e-52 0.00326689
113.367 1.9 9.05622e-43 0.003526
113.719 1.9 8.45489e-316 0.00381711
114.07 1.9 0 0.00414571
114.422 1.9 0 0.00451848
114.774 1.6 0 0.0049437
115.126 1.6 0 0.00543164
115.477 1.6 0 0.00599521
115.829 1.6 0 0.0066508
116.181 1.6 0 0.00741949
116.533 1.6 0 0.00832867
116.884 1.3 0 0.00941454
117.236 1.3 0 0.0107256
117.588 1.3 0 0.0123281
117.94 1.3 0 0.0143143
118.291 1.3 0 0.0168152
118.643 1.3 0 0.0200224
118.995 1.1 0 0.0242231
119.347 1.1 0 0.0298632
119.698 1.1 0 0.0376594
120.05 1.1 0 0.0488136
120.402 1.1 0 0.0654326
120.754 1.1 0 0.0913724
121.106 1.1 0 0.133867
121.457 0.9 0 0.205741
121.809 0.9 0 0.320984
122.161 0.9 0 0.447453
122.513 0 0 0.450683
122.864 0 0 0.326012
123.216 0 0 0.209187
123.568 4.05578e-320 0 0.135907
123.92 6.03983e-154 0 0.0925918
124.271 5.20366e-90 0 0.0661957
124.623 3.24251e-86 0 0.0493148
124.975 1.96774e-259 0 0.0380032
125.327 9.05622e-43 0 0.030108
125.678 8.45489e-316 0 0.024403
126.03 0 0 0.0201581
126.382 0 0 0.01692
126.734 0 0 0.0143968
127.085 0 0 0.0123942
127.437 0 0 0.0107793
127.789 0 0 0.00945875
128.141 0 0 0.00836549
128.492 0 0 0.00745047
128.844 0 0 0.00667712
129.196 0 0 0.00601774
129.548 0 0 0.00545108
129.899 0 0 0.00496059
130.251 0 0 0.00453324
130.603 0 0 0.00415868
130.955 0 0 0.00382858
131.307 0 0 0.00353618
131.658 0 0 0.00327598
132.01 0 0 0.00304341
132.362 0 0 0.00283471
132.714 0 0 0.00264673
133.065 0 0 0.00247681
133.417 0 0 0.00232272
133.769 0 0 0.00218256
134.121 0 0 0.00205469
134.472 0 0 0.00193772
134.824 0 0 0.00183046
135.176 0 0 0.00173184
135.528 0 0 0.00164098
135.879 0 0 0.00155708
136.231 0 0 0.00147945
136.583 0 0 0.00140747
136.935 0 0 0.00134062
137.286 0 0 0.00127842
137.638 0 0 0.00122044
137.99 0 0 0.00116632
138.342 0 0 0.00111571
138.693 0 0 0.00106833
139.045 0 0 0.0010239
139.397 0 0 0.000982186
139.749 0 0 0.000942966
140.101 0 0 0.000906048
140.452 0 0 0.000871256
140.804 0 0 0.000838428
141.156 0 0 0.00080742
141.508 0 0 0.000778101
141.859 0 0 0.000750349
142.211 0 0 0.000724054
142.563 0 0 0.000699118
142.915 0 0 0.000675447
143.266 0 0 0.000652958
143.618 0 0 0.000631573
143.97 0 0 0.000611222
144.322 0 0 0.000591838
144.673 0 0 0.000573361
145.025 0 0 0.000555736
145.377 0 0 0.000538911
145.729 0 0 0.000522838
146.08 0 0 0.000507474
146.432 0 0 0.000492777
146.784 0 0 0.000478709
147.136 0 0 0.000465234
147.487 0 0 0.000452321
147.839 0 0 0.000439937
148.191 0 0 0.000428056
148.543 0 0 0.000416649
148.894 0 0 0.000405691
149.246 0 0 0.000395161
149.598 0 0 0.000385035
149.95 0 0 0.000375293
150.302 0 0 0.000365916
150.653 0 0 0.000356886
151.005 0 0 0.000348186
151.357 0 0 0.000339801
151.709 0 0 0.000331714
152.06 0 0 0.000323913
152.412 0 0 0.000316384
152.764 0 0 0.000309114
153.116 0 0 0.000302092
153.467 0 0 0.000295307
153.819 0 0 0.000288747
154.171 0 0 0.000282404
154.523 0 0 0.000276267
154.874 0 0 0.000270328
155.226 0 0 0.000264579
155.578 0 0 0.000259011
155.93 0 0 0.000253617
156.281 0 0 0.00024839
156.633 0 0 0.000243322
156.985 0 0 0.000238408
157.337 0 0 0.000233642
157.688 0 0 0.000229017
158.04 0 0 0.000224528
158.392 0 0 0.000220169
158.744 0 0 0.000215936
159.095 0 0 0.000211825
159.447 0 0 0.000207829
159.799 0 0 0.000203946
160.151 0 0 0.00020017
160.503 0 0 0.000196498
160.854 0 0 0.000192926
161.206 0 0 0.000189451
161.558 0 0 0.000186069
161.91 0 0 0.000182776
162.261 0 0 0.00017957
162.613 0 0 0.000176448
162.965 0 0 0.000173407
163.317 0 0 0.000170443
163.668 0 0 0.000167555
164.02 0 0 0.000164739
164.372 0 0 0.000161994
164.724 0 0 0.000159317
